"","sim","LR"
"294",294,1.28527619796614
"295",295,3.63963687454043
"296",296,0.556014663598489
"297",297,4.78039564746859
"298",298,2.18545309158799
"299",299,0.0917738258372083
"300",300,0.0888348455969208
"301",301,0.779432049649586
"302",302,4.68463011518452
"303",303,0.00365322438574367
"304",304,1.2371788627006
"305",305,0.0389922802623914
"306",306,1.05618480932253
"307",307,0.797571671766491
"308",308,0.646251251721878
"309",309,0.499076800428611
"310",310,0.0137107392697544
"311",311,1.9922759185456
"312",312,-0.00000459682632936165
"313",313,1.43698916723497
"314",314,1.27993837986833
"315",315,2.08932077813051
"316",316,-0.0000136463618218841
"317",317,0.159972410931005
"318",318,1.14203912007406
"319",319,-0.0000284474758700526
"320",320,0.245437499544096
"321",321,0.156663896424106
"322",322,1.25829297326572
"323",323,2.58212022419684
"324",324,0.583594093062402
"325",325,1.96894175956095
"326",326,2.79207336038826
"327",327,2.69255656499263
"328",328,2.4211760919161
"329",329,0.589087320482122
"330",330,2.38827860882975
"331",331,2.61007285523965
"332",332,4.81925540815837
"333",333,-0.00000448088576376904
"334",334,2.94954415603434
"335",335,3.29214097062368
"336",336,1.14522778256696
"337",337,0.115420697637092
"338",338,3.4668262788191
"339",339,7.66488481799024
"340",340,0.055433342606193
"341",341,0.68963811686217
"342",342,1.22238456980449
"343",343,1.48865769522536
"344",344,0.0230671933641133
"345",345,2.04922418431897
"346",346,1.16490399200757
"347",347,0.0421116335287479
"348",348,2.23771361129411
"349",349,0.33332897043374
"350",350,2.59701376659905
"351",351,3.00559098844587
"352",352,0.753472516914826
"353",353,0.0769093579206128
"354",354,1.65028471840742
"355",355,0.0994632184524562
"356",356,0.00127100737017827
"357",357,0.0111863869537956
"358",358,2.42978386352615
"359",359,2.17684622424667
"360",360,4.78131296812262
"361",361,2.10124520433465
"362",362,-0.00000618913145444822
"363",363,3.92711868050583
"364",364,4.08682339873212
"365",365,0.777204625239847
"366",366,-0.00000328833948515239
"367",367,0.108742342599726
"368",368,1.0244955824619
"369",369,-0.0000652230428386247
"370",370,5.65494940995995
"371",371,2.24929658401743
"372",372,2.08703531574065
"373",373,2.21376557819758
"374",374,0.979106842996771
"375",375,0.00739534699414435
"376",376,0.0855265447021338
"377",377,0.597096369117025
"378",378,5.57812075645052
"379",379,1.10579918092344
"380",380,-0.00000489523336000275
"381",381,0.0714737409407462
"382",382,0.384704172098736
"383",383,4.82705138041683
"384",384,-0.00000806111938800314
"385",385,6.26064251067601
"386",386,0.00360328918441155
"387",387,0.124631251340361
"388",388,0.178971012790953
"389",389,2.34313693309196
"390",390,3.56675467996911
"391",391,0.916833040419988
"392",392,0.446300253281152
"393",393,1.69182034252299
"394",394,0.0938454438241934
"395",395,2.06003451203787
"396",396,2.04661163886885
"397",397,8.48242516015216
"398",398,1.94403581884217
"399",399,1.39083644680113
"400",400,7.40868054269185
"401",401,1.75745649044575
"402",402,1.42935881143285
"403",403,2.11158087418517
"404",404,1.1372225359969
"405",405,0.549288242159491
"406",406,7.27174974141735
"407",407,0.259294980887717
"408",408,4.79380826483566
"409",409,0.236070504489817
"410",410,0.143402872765819
"411",411,11.6220453058068
"412",412,3.33580079933608
"413",413,0.565323807205459
"414",414,0.0234691392961395
"415",415,0.223890104555267
"416",416,1.99195363020954
"417",417,0.545381092205844
"418",418,3.48049420275993
"419",419,3.15649471539336
"420",420,4.29842658384632
"421",421,2.591362391639
"422",422,1.70798770722467
"423",423,0.244095630306219
"424",424,4.90657449785704
"425",425,2.14109953086654
"426",426,2.53655663102654
"427",427,1.65090897589562
"428",428,0.969196284612281
"429",429,0.0237593971319257
"430",430,-0.00000421940558226197
"431",431,1.12804522134957
"432",432,3.77885862927451
"433",433,-0.00000865308311404078
"434",434,1.0225845503046
"435",435,1.24604611964651
"436",436,0.301448176252052
"437",437,2.70563889751884
"438",438,0.0135824629037415
"439",439,0.797389841399763
"440",440,-0.00000777143804953084
"441",441,1.54886663766501
"442",442,0.00127819199451551
"443",443,0.0929393459350649
"444",444,-0.0000294810120067268
"445",445,0.783823069727987
"446",446,0.500400744305807
"447",447,0.672200155700921
"448",448,0.536002956543598
"449",449,0.0150993346369432
"450",450,1.20671645061748
"451",451,-0.00000679326922181644
"452",452,1.561986508676
"453",453,0.000888725476670515
"454",454,2.20184500316964
"455",455,0.948892734111269
"456",456,-0.00000377887954527978
"457",457,0.000738635405468813
"458",458,0.0542239110332048
"459",459,0.165038724035639
"460",460,0.0115578746772371
"461",461,1.42806480471245
"462",462,0.00192044588629869
"463",463,5.02996902748873
"464",464,3.29083275166113
"465",465,0.0434571546452389
"466",466,1.34346917966877
"467",467,1.42177088744938
"468",468,3.49613567453525
"469",469,0.403040821458035
"470",470,0.0508293047109873
"471",471,6.21934841906932
"472",472,0.950791984850639
"473",473,0.648339620832758
"474",474,0.200322033586417
"475",475,3.87687008391595
"476",476,0.0498105616525208
"477",477,1.52922226458031
"478",478,1.45688906133955
"479",479,0.811375115973533
"480",480,0.952473395253492
"481",481,0.488470982520084
"482",482,-0.00000456432871942525
"483",483,4.51299460213886
"484",484,0.205611971271537
"485",485,0.0642043619941433
"486",486,2.01551783071272
"487",487,3.57669012096858
"488",488,0.399657685904003
"489",489,0.905972462844147
"490",490,0.661133938722742
"491",491,3.05070551739209
"492",492,-0.00000541179451829521
"493",493,0.30706697256619
"494",494,2.52999532028343
"495",495,3.08851360571498
"496",496,-0.00000429519241151866
"497",497,1.59426578998909
"498",498,2.91900395533867
"499",499,0.178691104443715
"500",500,1.82185121197926
"501",501,8.70445400231893
"502",502,0.265905011422092
"503",503,0.302750715119146
"504",504,-0.0000295526724585216
"505",505,1.91293346280236
"506",506,0.816793002173199
"507",507,0.104144627024198
"508",508,-0.00000673270415063598
"509",509,0.0348168658774739
"510",510,0.0163390760617403
"511",511,0.0648426895404555
"512",512,0.616565031702521
"513",513,-0.00000735029379939078
"514",514,1.1422915239209
"515",515,0.359534636577791
"516",516,0.510876466976697
"517",517,1.45342352457419
"518",518,2.67591877446512
"519",519,9.01386883243595
"520",520,2.37252487061414
"521",521,0.355017160351053
"522",522,5.35702664894188
"523",523,0.0240404582527844
"524",524,-0.00000634257776255254
"525",525,0.102935085544686
"526",526,-0.00000862559772940585
"527",527,2.77226077296064
"528",528,0.0570808472111821
"529",529,3.21071232739359
"530",530,-0.00000599521990807261
"531",531,1.97611077241072
"532",532,0.699434453825688
"533",533,0.788785331375493
"534",534,0.0680990349146668
"535",535,3.91688734474701
"536",536,5.36080389804874
"537",537,2.8894117887462
"538",538,1.55998883359962
"539",539,0.237025586265645
"540",540,0.0697921242549455
"541",541,1.83767169958946
"542",542,-0.0000251184342232591
"543",543,0.00651659376671887
"544",544,0.417168641885382
"545",545,1.08455948582105
"546",546,0.68130710071955
"547",547,8.29068391389546
"548",548,3.80740839537748
"549",549,8.69887581001694
"550",550,0.0000288369033114577
"551",551,0.640913495903987
"552",552,-0.00000256791645369958
"553",553,6.72881479131684
"554",554,0.502509506520255
"555",555,0.378201822495612
"556",556,-0.0000037989475458744
"557",557,2.7135547708358
"558",558,3.14293648634793
"559",559,0.32093668635207
"560",560,0.876151404926532
"561",561,1.67053188276759
"562",562,0.368753414962157
"563",563,1.85724883756529
"564",564,0.235640184260319
"565",565,3.06913033605451
"566",566,-0.00000881944197317353
"567",567,2.09882702705727
"568",568,0.619779704101802
"569",569,0.0745716609653755
"570",570,0.132071108979289
"571",571,0.472335861125885
"572",572,0.394569674868308
"573",573,2.01891117717696
"574",574,2.47903739603498
"575",575,0.562820193145399
"576",576,0.704436702167641
"577",577,0.0142012437499943
"578",578,1.16678443880301
"579",579,2.20322867052073
"580",580,-0.0000170210300893814
"581",581,0.366705082050885
"582",582,0.729421261857624
"583",583,2.37358755609512
"584",584,1.092272931548
"585",585,0.077429341433799
"586",586,0.702464541345762
"587",587,2.58516251145011
"588",588,10.2848466344617
"589",589,7.15108748820921
"590",590,3.47812366117478
"591",591,0.416478300875497
"592",592,0.0414839655531978
"593",593,3.10676158636124
"594",594,0.912680884804558
"595",595,2.82516261689671
"596",596,0.679222542432854
"597",597,-0.00000766031826060498
"598",598,0.0271711523282647
"599",599,13.9648784541623
"600",600,10.7896230635238
"601",601,-0.0000315528286591871
"602",602,3.09745555748532
"603",603,0.299304233586099
"604",604,2.50040797254178
"605",605,0.774346055638944
"606",606,1.49406688812041
"607",607,1.62096732718555
"608",608,0.077054852686615
"609",609,0.508477330156438
"610",610,-0.00000854544077810715
"611",611,2.15576446376872
"612",612,-0.00000262816820395528
"613",613,1.80755481917231
"614",614,0.275682361382678
"615",615,2.47696313524511
"616",616,0.00733087166872792
"617",617,0.632315480654142
"618",618,0.94806059889379
"619",619,0.667890034593711
"620",620,0.179619388527954
"621",621,1.63184708074641
"622",622,4.18749441441469
"623",623,2.78289693513534
"624",624,3.56046885075284
"625",625,-0.0000258618115367426
"626",626,0.0631103815539973
"627",627,0.850406646538886
"628",628,0.525132027288691
"629",629,0.0040024973063737
"630",630,-0.00000565278924113954
"631",631,0.00526541911176537
"632",632,-0.000025385584194737
"633",633,0.0745768628703445
"634",634,0.0325878702110458
"635",635,0.098195786632914
"636",636,-0.0000139969361043768
"637",637,8.31525202517651
"638",638,1.73160148450916
"639",639,0.702105750134251
"640",640,2.31245205408823
"641",641,1.25632075721569
"642",642,3.37576455560429
"643",643,2.06409329900407
"644",644,0.00869984402561386
"645",645,0.45647324266065
"646",646,4.76094105557377
"647",647,4.45165028643805
"648",648,0.430656758727309
"649",649,4.97925389903457
"650",650,2.07090659737923
"651",651,5.23164442526104
"652",652,2.25115777347537
"653",653,-0.000020355318156362
"654",654,0.89473936740751
"655",655,0.196006971438237
"656",656,0.0274793677199341
"657",657,1.36256583398927
"658",658,0.494799876871184
"659",659,3.20948235439437
"660",660,0.567280690648658
"661",661,3.12191642996913
"662",662,1.24822009837044
"663",663,1.19193816188908
"664",664,0.116774900164273
"665",665,1.12296774150809
"666",666,1.47206987096388
"667",667,0.869423977240331
"668",668,1.45689912978014
"669",669,-0.0000255035506597778
"670",670,3.40991572944313
"671",671,2.74159075172156
"672",672,1.05466287315085
"673",673,3.47892724864414
"674",674,2.48746970201819
"675",675,1.11378827804674
"676",676,0.0410363566311389
"677",677,4.25952115567043
"678",678,1.85002030256555
"679",679,1.11734032726054
"680",680,0.590985014899161
"681",681,5.44569240464807
"682",682,0.249546691109117
"683",683,1.24914008766382
"684",684,0.94233224007894
"685",685,2.08664638507707
"686",686,-0.00000968250787991565
"687",687,2.40906348064937
"688",688,-0.0000283754816337023
"689",689,0.239225777012052
"690",690,2.54925644137484
"691",691,4.8392646124471
"692",692,5.87359701535888
"693",693,-0.0000229039023906807
"694",694,6.0881512494675
"695",695,1.79702286099518
"696",696,2.16924213003176
"697",697,0.0371381808636215
"698",698,0.051848788287316
"699",699,0.0188758102840438
"700",700,1.12990823259952
"701",701,2.18582333806035
"702",702,0.95207653621901
"703",703,0.231196183402062
"704",704,1.04179549808214
"705",705,4.16682804107086
"706",706,1.20986092672501
"707",707,0.0473623578518527
"708",708,-0.00000637915718471049
"709",709,1.10105508183642
"710",710,2.97594060530491
"711",711,3.57960280298039
"712",712,3.57806507285522
"713",713,0.49671937961557
"714",714,1.92681378694624
"715",715,0.220864511219133
"716",716,3.03232809057818
"717",717,0.287610980732552
"718",718,4.15228004778419
"719",719,0.684950961070172
"720",720,6.31687822263575
"721",721,3.51306713491476
"722",722,3.90386735804896
"723",723,1.02001344217342
"724",724,0.0102846619943193
"725",725,0.506210955679762
"726",726,0.00343567912568687
"727",727,0.781580957221649
"728",728,-0.0000122510541586962
"729",729,2.96749686869589
"730",730,0.225923829194926
"731",731,5.52454110696362
"732",732,0.514532466882883
"733",733,0.060990132054485
"734",734,0.717633730832858
"735",735,0.169252792172756
"736",736,2.22546464213201
"737",737,3.96321347337562
"738",738,-0.000008675662229507
"739",739,1.70711093847785
"740",740,0.853300410215525
"741",741,0.668238414507414
"742",742,1.78901710221089
"743",743,0.897588522301703
"744",744,0.0138238168965472
"745",745,4.44212305347628
"746",746,1.55186181340878
"747",747,0.751182584872367
"748",748,1.80804567697032
"749",749,0.0979903546181049
"750",750,-0.0000062383696786128
"751",751,1.63836678145208
"752",752,-0.0000105514559436415
"753",753,4.08749516162106
"754",754,5.20984541928237
"755",755,1.18926925612777
"756",756,0.0000360758958777296
"757",757,0.357013008694139
"758",758,2.27376084240268
"759",759,-0.0000221973377847462
"760",760,4.82758212297176
"761",761,0.097565842961103
"762",762,0.144578836948767
"763",763,1.66669949425841
"764",764,5.31070660805108
"765",765,1.08926561035696
"766",766,0.0532939933405032
"767",767,9.49073814216445
"768",768,4.39076855320354
"769",769,0.169670488134216
"770",770,5.81411334380618
"771",771,4.45469251286249
"772",772,1.30642231077309
"773",773,1.14491892259002
"774",774,1.85173073271062
"775",775,0.454375880164207
"776",776,3.00826817527968
"777",777,4.71830520030335
"778",778,2.71623318661932
"779",779,4.38689216219063
"780",780,-0.00000511151984028402
"781",781,1.46538483118593
"782",782,4.29910065284685
"783",783,2.29649275596967
"784",784,0.00172157578208498
"785",785,0.266221791038333
"786",786,0.173446709471591
"787",787,4.93245904267542
"788",788,0.2175894665329
"789",789,-0.00000832096156955231
"790",790,0.0586751335940789
"791",791,3.03030936177902
"792",792,3.06458246515695
"793",793,1.3298761644628
"794",794,4.96543911309936
"795",795,0.0494229776809334
"796",796,0.333420673183809
"797",797,1.45424035891938
"798",798,3.28011806402264
"799",799,0.147715969311776
"800",800,0.417032759163703
"801",801,0.194765784578976
"802",802,1.7663005646782
"803",803,1.9372697341696
"804",804,0.797112453209138
"805",805,6.26784453321534
"806",806,1.74932386956425
"807",807,0.589566577969435
"808",808,0.295253930037234
"809",809,1.5796045864372
"810",810,0.295588010582378
"811",811,0.0793213451393058
"812",812,0.813598450667996
"813",813,0.47417020989451
"814",814,1.39203059409829
"815",815,1.55480597947599
"816",816,2.97989567889181
"817",817,0.131530094518439
"818",818,0.725053406313691
"819",819,-0.00000220479523704853
"820",820,0.332682451489745
"821",821,0.802977761247803
"822",822,4.34098794729425
"823",823,1.59837294928866
"824",824,4.81274638487639
"825",825,-0.0000114138911158079
"826",826,0.170171422372277
"827",827,0.0660664209040078
"828",828,-0.00000865515585246612
"829",829,2.32984373038244
"830",830,1.55055499052196
"831",831,1.94859202258067
"832",832,1.72776459230681
"833",833,2.52069102580663
"834",834,2.85680119725748
"835",835,0.87180205068762
"836",836,2.72996572796274
"837",837,3.3741344906266
"838",838,0.874388428127077
"839",839,2.35507694665966
"840",840,10.486077715525
"841",841,0.0591788534961779
"842",842,1.15042304249801
"843",843,0.294671291537725
"844",844,0.342482544620452
"845",845,0.996899766897968
"846",846,0.311976001743915
"847",847,1.19133193782454
"848",848,1.84606056360508
"849",849,0.327562923045207
"850",850,2.37181027024735
"851",851,0.27105260719236
"852",852,0.677056738563351
"853",853,0.871138568451897
"854",854,1.47978161122001
"855",855,0.889979423398472
"856",856,2.09967061364432
"857",857,0.967064551913609
"858",858,4.85338084424075
"859",859,5.42974039807177
"860",860,5.37850967785698
"861",861,0.833704336537266
"862",862,1.86220467557996
"863",863,1.57159902643616
"864",864,1.3638712684583
"865",865,2.51331830585877
"866",866,0.484362092004176
"867",867,-0.00000945744523050962
"868",868,2.37515462744204
"869",869,0.60547965065598
"870",870,5.5386915838244
"871",871,1.83740079197059
"872",872,1.39567022111669
"873",873,0.138935536339432
"874",874,11.3994800127766
"875",875,-0.0000280110893982055
"876",876,0.770110184578698
"877",877,2.16889313503634
"878",878,0.588047624236424
"879",879,3.3627561823323
"880",880,1.39882431018714
"881",881,1.02294741500964
"882",882,4.81483816089076
"883",883,-0.00000625752045380068
"884",884,0.682648133042221
"885",885,0.594010771194007
"886",886,0.418302361897076
"887",887,1.56486314160156
"888",888,3.43182441021281
"889",889,3.05113595654211
"890",890,4.32368664352725
"891",891,2.38778128478225
"892",892,2.62475904976463
"893",893,1.0733070073079
"894",894,1.04948833169965
"895",895,3.48955060800472
"896",896,1.36093714430081
"897",897,1.55503261809508
"898",898,0.00645893750515825
"899",899,3.44879464350379
"900",900,7.50281760615826
"901",901,3.87962695032729
"902",902,1.97935362821045
"903",903,0.852130279264657
"904",904,1.41491313623374
"905",905,2.49143530195943
"906",906,0.728041028356529
"907",907,1.33260135565342
"908",908,0.585296785550327
"909",909,-0.00000542173029316473
"910",910,4.23071995933788
"911",911,4.64914418274702
"912",912,8.13376103913788
"913",913,3.80198235913804
"914",914,-0.00000989648151517031
"915",915,2.47493577365958
"916",916,4.70398021627443
"917",917,2.39274981846393
"918",918,6.09934883846381
"919",919,3.23334927701535
"920",920,0.548409018607344
"921",921,0.337934727365337
"922",922,0.107933392079758
"923",923,0.318296612389076
"924",924,3.00539172593699
"925",925,0.0904496773559913
"926",926,0.559276134286392
"927",927,5.97228284174707
"928",928,1.51267765953753
"929",929,4.53614483454794
"930",930,0.706875509615656
"931",931,-0.0000123094459922868
"932",932,0.250359413482329
"933",933,0.185406895465348
"934",934,1.02115442833201
"935",935,-0.0000175741897692205
"936",936,0.364752954534197
"937",937,2.47565950049648
"938",938,0.2391861079509
"939",939,0.108695637267829
"940",940,2.93602966713934
"941",941,0.0926427154095109
"942",942,1.91822393396205
"943",943,5.3306679862344
"944",944,0.317123033094049
"945",945,5.50111094759222
"946",946,1.44785348735104
"947",947,6.09915166080782
"948",948,0.109925626640688
"949",949,0.174669268382331
"950",950,0.694509643030415
"951",951,3.20789593836116
"952",952,0.502753405452495
"953",953,1.71331558433758
"954",954,0.252499493914002
"955",955,0.432956370072588
"956",956,0.102425291482177
"957",957,0.0171136979256516
"958",958,1.37394815462631
"959",959,0.525782084057482
"960",960,0.174406929678753
"961",961,3.72663599310454
"962",962,0.0354678171320302
"963",963,1.5302423442281
"964",964,1.24331043477105
"965",965,4.64576789530474
"966",966,0.00800284724618905
"967",967,1.03470679535167
"968",968,1.37750239622756
"969",969,3.09960958493639
"970",970,-0.000005942889401922
"971",971,4.2169576064739
"972",972,-0.00000661844524074695
"973",973,-0.00000813504766483675
"974",974,2.07007828232145
"975",975,0.443366140518719
"976",976,0.284444809974502
"977",977,0.827413457845978
"978",978,-0.00000974284830590477
"979",979,0.0677320773920655
"980",980,2.37543063715566
"981",981,0.0131455103814915
"982",982,1.69830784070245
"983",983,0.186791531651579
"984",984,0.546686964687524
"985",985,0.910202290666803
"986",986,8.16717220911187
"987",987,2.007584948155
"988",988,0.0114872587446371
"989",989,-0.00000690808292347356
"990",990,4.23187627207699
"991",991,0.0841287052271582
"992",992,2.67481707912793
"993",993,1.71591170359488
"994",994,1.78905396231494
"995",995,0.961113995884261
"996",996,3.07526354076344
"997",997,2.23911244842839
"998",998,3.85327714763935
"999",999,7.81563084836216
"1000",1000,5.24318378635189
"1001",1001,2.80953244568627
"1002",1002,2.6903390359912
"1003",1003,0.733042277636741
"1004",1004,0.506607658873236
"1005",1005,0.945385628234817
"1006",1006,0.997384972898544
"1007",1007,1.19760443629411
"1008",1008,0.391954452426035
"1009",1009,-0.00000801371106717852
"1010",1010,1.84333452649753
"1011",1011,0.92740449155508
"1012",1012,2.14908109859607
"1013",1013,0.617808215093646
"1014",1014,0.634089828248761
"1015",1015,0.547185517921662
"1016",1016,4.10817228168389
"1017",1017,1.47718787973508
"1018",1018,0.00896913197584581
"1019",1019,5.58543068414428
"1020",1020,0.116483228487141
"1021",1021,0.267342196418213
"1022",1022,1.03963742886344
"1023",1023,0.0280788438058153
"1024",1024,8.46026720179816
"1025",1025,1.66855417889246
"1026",1026,-0.0000210119128496444
"1027",1027,1.90966115474794
"1028",1028,8.01605030792189
"1029",1029,0.199128986466803
"1030",1030,-0.0000118370753625641
"1031",1031,3.75324059087052
"1032",1032,-0.000019782652543654
"1033",1033,1.03801787673592
"1034",1034,0.777251532735136
"1035",1035,0.177799726136982
"1036",1036,1.0031868900578
"1037",1037,0.999278923103702
